postcode,place_name,state_name,state_code,latitude,longitude,accuracy
1640,Frenchs Forest,New South Wales,NSW,-33.7482,151.2232,4
1655,Manly,New South Wales,NSW,-33.798,151.2883,4
1658,Mona Vale,New South Wales,NSW,-33.6776,151.3031,4
1660,Mona Vale,New South Wales,NSW,-33.6776,151.3031,4
1670,North Ryde Bc,New South Wales,NSW,-33.8151,151.1288,1
1671,North Ryde,New South Wales,NSW,-33.7968,151.1244,4
1675,Gladesville,New South Wales,NSW,-33.8333,151.1333,4
1680,Ryde,New South Wales,NSW,-33.8188,151.1062,4
1685,West Ryde,New South Wales,NSW,-33.8054,151.0739,4
1690,Northern Suburbs Mc,New South Wales,NSW,-33.7554,151.1998,1
1691,Northern Suburbs Mc,New South Wales,NSW,-33.7554,151.1998,1
1692,Northern Suburbs Mc,New South Wales,NSW,-33.7554,151.1998,1
1693,Northern Suburbs Mc,New South Wales,NSW,-33.7554,151.1998,1
1694,Northern Suburbs Mc,New South Wales,NSW,-33.7554,151.1998,1
1695,Northern Suburbs Mc,New South Wales,NSW,-33.7554,151.1998,1
1696,Northern Suburbs Mc,New South Wales,NSW,-33.7554,151.1998,1
1697,Northern Suburbs Mc,New South Wales,NSW,-33.7554,151.1998,1
1698,Northern Suburbs Mc,New South Wales,NSW,-33.7554,151.1998,1
1699,Northern Suburbs Mc,New South Wales,NSW,-33.7554,151.1998,1
1700,Ermington,New South Wales,NSW,-33.8148,151.0547,4
1701,Rydalmere Bc,New South Wales,NSW,-33.7613,151.0294,1
1710,Epping,New South Wales,NSW,-33.7727,151.0818,4
1712,Epping,New South Wales,NSW,-33.7727,151.0818,4
1715,Pennant Hills,New South Wales,NSW,-33.7378,151.0722,4
1730,Seven Hills,New South Wales,NSW,-33.7833,150.9333,4
1740,Parramatta,New South Wales,NSW,-33.7613,151.0294,1
1741,Parramatta,New South Wales,NSW,-33.7613,151.0294,1
1750,North Parramatta,New South Wales,NSW,-33.7935,151.0012,4
1755,Baulkham Hills,New South Wales,NSW,-33.7588,150.9929,4
1765,Castle Hill,New South Wales,NSW,-33.7333,151,4
1771,Pennant Hills,New South Wales,NSW,-33.7378,151.0722,4
1781,Seven Hills Mc,New South Wales,NSW,-33.7613,151.0294,1
1790,St Marys,New South Wales,NSW,-33.7613,151.0294,1
1797,Penrith South DC,New South Wales,NSW,-33.7613,151.0294,1
1800,Ashfield,New South Wales,NSW,-33.8883,151.1227,4
1805,Burwood,New South Wales,NSW,-33.8833,151.1,4
1811,Silverwater,New South Wales,NSW,-33.8334,151.0473,4
1825,Lidcombe,New South Wales,NSW,-33.8644,151.0397,4
1826,Lidcombe,New South Wales,NSW,-33.8644,151.0397,4
1830,Granville,New South Wales,NSW,-33.8333,151.0167,4
1831,Granville,New South Wales,NSW,-33.8333,151.0167,4
1835,Auburn,New South Wales,NSW,-33.85,151.0333,4
1848,Guildford,New South Wales,NSW,-33.8643,150.9839,1
1851,Wetherill Park Dc,New South Wales,NSW,-33.8872,151.0086,1
1860,Fairfield,New South Wales,NSW,-33.8667,150.95,4
1871,Liverpool,New South Wales,NSW,-33.9,150.9333,4
1875,Moorebank,New South Wales,NSW,-33.9425,150.9377,4
1885,Bankstown,New South Wales,NSW,-33.9167,151.0333,4
1888,Bankstown,New South Wales,NSW,-33.9167,151.0333,4
1890,Ingleburn,New South Wales,NSW,-34,150.8667,4
1891,Milperra,New South Wales,NSW,-33.9393,150.9815,4
1900,Leightonfield Mc,New South Wales,NSW,-33.8816,150.9844,
1902,Leightonfield Mc,New South Wales,NSW,-33.8816,150.9844,
2000,Sydney,New South Wales,NSW,-33.8678,151.2073,4
2000,Dawes Point,New South Wales,NSW,-33.8561,151.2077,4
2000,The Rocks,New South Wales,NSW,-33.8592,151.2081,4
2000,Parliament House,New South Wales,NSW,-33.8651,151.2053,3
2000,Sydney South,New South Wales,NSW,-33.8699,151.2025,3
2000,Barangaroo,New South Wales,NSW,-33.8603,151.2016,4
2000,Millers Point,New South Wales,NSW,-33.8596,151.2041,4
2000,Haymarket,New South Wales,NSW,-33.8787,151.2053,4
2001,Sydney,New South Wales,NSW,-33.8678,151.2073,4
2002,World Square,New South Wales,NSW,-33.8699,151.2025,1
2004,Alexandria Mc,New South Wales,NSW,-33.8699,151.2025,1
2004,Eastern Suburbs Mc,New South Wales,NSW,-33.8699,151.2025,1
2006,The University Of Sydney,New South Wales,NSW,-33.8699,151.2025,1
2007,Broadway,New South Wales,NSW,-33.8699,151.2025,3
2007,Ultimo,New South Wales,NSW,-33.8772,151.1972,4
2008,Darlington,New South Wales,NSW,-33.891,151.1955,4
2008,Chippendale,New South Wales,NSW,-33.8867,151.1975,4
2009,Pyrmont,New South Wales,NSW,-33.8698,151.194,4
2010,Darlinghurst,New South Wales,NSW,-33.8794,151.2193,4
2010,Surry Hills,New South Wales,NSW,-33.8837,151.2128,4
2011,Kings Cross,New South Wales,NSW,-33.875,151.2223,4
2011,Potts Point,New South Wales,NSW,-33.8713,151.222,4
2011,Rushcutters Bay,New South Wales,NSW,-33.8748,151.228,4
2011,Elizabeth Bay,New South Wales,NSW,-33.8718,151.2271,4
2011,Woolloomooloo,New South Wales,NSW,-33.8704,151.2197,4
2012,Strawberry Hills,New South Wales,NSW,-33.9032,150.9677,1
2015,Eveleigh,New South Wales,NSW,-33.8956,151.1924,4
2015,Alexandria,New South Wales,NSW,-33.9022,151.2004,4
2015,Beaconsfield,New South Wales,NSW,-33.9115,151.2004,4
2016,Redfern,New South Wales,NSW,-33.8928,151.2041,4
2017,Waterloo,New South Wales,NSW,-33.9167,151.2,4
2017,Zetland,New South Wales,NSW,-33.9075,151.2086,4
2018,Rosebery,New South Wales,NSW,-33.9167,151.2,4
2018,Eastlakes,New South Wales,NSW,-33.932,151.2121,4
2019,Botany,New South Wales,NSW,-33.946,151.1959,4
2019,Banksmeadow,New South Wales,NSW,-33.9566,151.2096,4
2020,Sydney International Airport,New South Wales,NSW,-33.939,151.1862,3
2020,Mascot,New South Wales,NSW,-33.926,151.1935,4
2020,Sydney Domestic Airport,New South Wales,NSW,-33.939,151.1862,3
2021,Paddington,New South Wales,NSW,-33.8842,151.2315,4
2021,Moore Park,New South Wales,NSW,-33.9014,151.2138,4
2021,Centennial Park,New South Wales,NSW,-33.8979,151.2336,4
2022,Queens Park,New South Wales,NSW,-33.8995,151.2472,4
2022,Bondi Junction,New South Wales,NSW,-33.8928,151.2472,4
2023,Bellevue Hill,New South Wales,NSW,-33.879,151.251,4
2024,Bronte,New South Wales,NSW,-33.902,151.2656,4
2024,Waverley,New South Wales,NSW,-33.8977,151.2501,4
2025,Woollahra,New South Wales,NSW,-33.8878,151.2368,4
2026,Tamarama,New South Wales,NSW,-33.8984,151.2706,4
2026,Bondi Beach,New South Wales,NSW,-33.891,151.2716,4
2026,Bondi,New South Wales,NSW,-33.8943,151.2644,4
2026,North Bondi,New South Wales,NSW,-33.8853,151.2752,4
2026,Ben Buckler,New South Wales,NSW,-33.8904,151.2475,3
2027,Darling Point,New South Wales,NSW,-33.8706,151.2389,4
2027,Hmas Rushcutters,New South Wales,NSW,-33.8688,151.2444,3
2027,Point Piper,New South Wales,NSW,-33.8667,151.25,4
2027,Edgecliff,New South Wales,NSW,-33.8833,151.25,4
2028,Double Bay,New South Wales,NSW,-33.8778,151.2435,4
2029,Rose Bay,New South Wales,NSW,-33.8688,151.2706,4
2030,Vaucluse,New South Wales,NSW,-33.8555,151.2775,4
2030,Dover Heights,New South Wales,NSW,-33.8708,151.2792,4
2030,Watsons Bay,New South Wales,NSW,-33.8439,151.2829,4
2030,Hmas Watson,New South Wales,NSW,-33.8625,151.2819,3
2030,Rose Bay North,New South Wales,NSW,-33.8572,151.2784,3
2031,Clovelly,New South Wales,NSW,-33.9121,151.2588,4
2031,Randwick,New South Wales,NSW,-33.9144,151.2489,4
2031,St Pauls,New South Wales,NSW,-33.9251,151.231,3
2031,Clovelly West,New South Wales,NSW,-33.9251,151.231,3
2032,Kingsford,New South Wales,NSW,-33.924,151.2275,4
2032,Daceyville,New South Wales,NSW,-33.9333,151.2333,4
2033,Kensington,New South Wales,NSW,-33.9202,151.2224,4
2034,South Coogee,New South Wales,NSW,-33.9205,151.2552,4
2034,Coogee,New South Wales,NSW,-33.9205,151.2552,4
2035,Maroubra,New South Wales,NSW,-33.95,151.2333,4
2035,Pagewood,New South Wales,NSW,-33.9414,151.2109,4
2035,Maroubra South,New South Wales,NSW,-33.9445,151.2265,3
2036,Phillip Bay,New South Wales,NSW,-33.9816,151.234,4
2036,Hillsdale,New South Wales,NSW,-33.9515,151.2278,4
2036,Port Botany,New South Wales,NSW,-33.9745,151.2228,3
2036,Eastgardens,New South Wales,NSW,-33.9451,151.2258,4
2036,Little Bay,New South Wales,NSW,-33.979,151.243,4
2036,Malabar,New South Wales,NSW,-33.9622,151.248,4
2036,Chifley,New South Wales,NSW,-33.967,151.2422,4
2036,La Perouse,New South Wales,NSW,-33.9872,151.2317,4
2036,Matraville,New South Wales,NSW,-33.95,151.2333,4
2037,Glebe,New South Wales,NSW,-33.8788,151.1843,4
2037,Forest Lodge,New South Wales,NSW,-33.8814,151.18,4
2038,Annandale,New South Wales,NSW,-33.8833,151.1667,4
2039,Rozelle,New South Wales,NSW,-33.8614,151.1705,4
2040,Lilyfield,New South Wales,NSW,-33.875,151.1653,4
2040,Leichhardt,New South Wales,NSW,-33.8834,151.1562,4
2041,Balmain,New South Wales,NSW,-33.8548,151.1833,4
2041,Balmain East,New South Wales,NSW,-33.8571,151.1928,4
2041,Birchgrove,New South Wales,NSW,-33.8516,151.1824,4
2042,Newtown,New South Wales,NSW,-33.8983,151.1775,4
2042,Enmore,New South Wales,NSW,-30.7333,151.8,4
2043,Erskineville,New South Wales,NSW,-33.9025,151.1858,4
2044,St Peters,New South Wales,NSW,-33.9167,151.1833,4
2044,Sydenham,New South Wales,NSW,-33.9167,151.168,4
2044,Tempe,New South Wales,NSW,-33.9233,151.1602,4
2045,Haberfield,New South Wales,NSW,-33.8833,151.2,4
2046,Russell Lea,New South Wales,NSW,-33.8589,151.1411,4
2046,Wareemba,New South Wales,NSW,-33.8582,151.1309,4
2046,Five Dock,New South Wales,NSW,-33.8674,151.1291,4
2046,Chiswick,New South Wales,NSW,-33.85,151.1385,4
2046,Abbotsford,New South Wales,NSW,-33.8489,151.128,4
2046,Canada Bay,New South Wales,NSW,-33.85,151.15,4
2046,Rodd Point,New South Wales,NSW,-33.8666,151.1399,4
2047,Drummoyne,New South Wales,NSW,-33.8524,151.1549,4
2048,Westgate,New South Wales,NSW,-33.8798,151.1623,3
2048,Stanmore,New South Wales,NSW,-33.8941,151.1642,4
2049,Petersham North,New South Wales,NSW,-33.8946,151.1549,3
2049,Petersham,New South Wales,NSW,-33.8946,151.1549,4
2049,Lewisham,New South Wales,NSW,-33.8972,151.1488,4
2050,Missenden Road,New South Wales,NSW,-33.8892,151.1771,3
2050,Camperdown,New South Wales,NSW,-33.8897,151.1764,4
2052,Unsw Sydney,New South Wales,NSW,-33.8427,151.1936,1
2055,North Sydney,New South Wales,NSW,-33.839,151.2072,4
2057,Chatswood,New South Wales,NSW,-33.8,151.1833,4
2058,Northern Suburbs Mc,New South Wales,NSW,-33.8427,151.1936,1
2059,North Sydney,New South Wales,NSW,-33.839,151.2072,4
2060,Hmas Waterhen,New South Wales,NSW,-33.842,151.2046,3
2060,Waverton,New South Wales,NSW,-33.8386,151.2005,4
2060,Hmas Platypus,New South Wales,NSW,-33.842,151.2046,3
2060,Mcmahons Point,New South Wales,NSW,-33.8449,151.2031,4
2060,North Sydney Shoppingworld,New South Wales,NSW,-33.822,151.1962,3
2060,North Sydney,New South Wales,NSW,-33.839,151.2072,4
2060,Lavender Bay,New South Wales,NSW,-33.8437,151.2075,4
2061,Milsons Point,New South Wales,NSW,-33.846,151.2119,4
2061,Kirribilli,New South Wales,NSW,-33.8487,151.2162,4
2062,Cammeray,New South Wales,NSW,-33.8213,151.2161,4
2063,Northbridge,New South Wales,NSW,-33.8094,151.2222,4
2064,Artarmon,New South Wales,NSW,-33.8167,151.1833,4
2065,Greenwich,New South Wales,NSW,-33.8395,151.183,4
2065,Crows Nest,New South Wales,NSW,-33.8265,151.2019,4
2065,Gore Hill,New South Wales,NSW,-33.8167,151.1825,4
2065,Wollstonecraft,New South Wales,NSW,-33.8328,151.1898,4
2065,St Leonards,New South Wales,NSW,-33.8234,151.1984,4
2065,Naremburn,New South Wales,NSW,-33.817,151.2008,4
2065,Royal North Shore Hospital,New South Wales,NSW,-33.822,151.1962,3
2066,Northwood,New South Wales,NSW,-33.8289,151.1803,4
2066,Riverview,New South Wales,NSW,-33.824,151.1602,4
2066,Longueville,New South Wales,NSW,-33.8312,151.1662,4
2066,Lane Cove North,New South Wales,NSW,-33.8054,151.1664,4
2066,Linley Point,New South Wales,NSW,-33.8266,151.1502,4
2066,Lane Cove West,New South Wales,NSW,-33.8161,151.1515,4
2066,Lane Cove,New South Wales,NSW,-33.8157,151.1668,4
2067,Chatswood West,New South Wales,NSW,-33.794,151.1649,4
2067,Chatswood,New South Wales,NSW,-33.8,151.1833,4
2068,Willoughby East,New South Wales,NSW,-33.7984,151.2052,4
2068,Middle Cove,New South Wales,NSW,-33.7928,151.2125,4
2068,Willoughby North,New South Wales,NSW,-33.8094,151.2222,3
2068,Castlecrag,New South Wales,NSW,-33.7999,151.2231,4
2068,Willoughby,New South Wales,NSW,-33.8049,151.1993,4
2068,North Willoughby,New South Wales,NSW,-33.7956,151.2007,4
2069,Castle Cove,New South Wales,NSW,-33.7865,151.2092,4
2069,Roseville,New South Wales,NSW,-33.7833,151.1833,4
2069,Roseville Chase,New South Wales,NSW,-33.7785,151.1968,4
2070,East Lindfield,New South Wales,NSW,-33.7666,151.1868,4
2070,Lindfield West,New South Wales,NSW,-33.7766,151.17,3
2070,Lindfield,New South Wales,NSW,-33.7833,151.1667,4
2071,Killara,New South Wales,NSW,-33.766,151.1621,4
2071,East Killara,New South Wales,NSW,-33.7554,151.1815,4
2072,Gordon,New South Wales,NSW,-33.7553,151.1512,4
2073,West Pymble,New South Wales,NSW,-33.7667,151.1333,4
2073,Pymble,New South Wales,NSW,-33.7439,151.1419,4
2074,South Turramurra,New South Wales,NSW,-33.7494,151.1126,4
2074,Warrawee,New South Wales,NSW,-33.7288,151.1205,4
2074,North Turramurra,New South Wales,NSW,-33.7131,151.1464,4
2074,Turramurra,New South Wales,NSW,-33.7334,151.1285,4
2075,St Ives Chase,New South Wales,NSW,-33.7038,151.1646,4
2075,St Ives,New South Wales,NSW,-33.7209,151.1708,3
2076,Wahroonga,New South Wales,NSW,-33.7182,151.1156,4
2076,North Wahroonga,New South Wales,NSW,-33.7053,151.1228,4
2076,Normanhurst,New South Wales,NSW,-33.7333,151.1,4
2077,Waitara,New South Wales,NSW,-33.7109,151.1033,4
2077,Hornsby,New South Wales,NSW,-33.7024,151.0993,4
2077,Asquith,New South Wales,NSW,-33.6833,151.1,4
2077,Hornsby Heights,New South Wales,NSW,-33.6713,151.0943,4
2079,Mount Colah,New South Wales,NSW,-33.6833,151.1167,4
2080,Mount Kuring-Gai,New South Wales,NSW,-33.642,151.1287,4
2081,Berowra,New South Wales,NSW,-33.6208,151.1509,4
2081,Cowan,New South Wales,NSW,-33.5956,151.1686,4
2082,Berowra Creek,New South Wales,NSW,-33.5827,151.1221,4
2082,Berowra Waters,New South Wales,NSW,-33.6009,151.1264,4
2082,Berowra Heights,New South Wales,NSW,-33.6121,151.1375,4
2083,Cogra Bay,New South Wales,NSW,-33.5198,151.222,4
2083,Dangar Island,New South Wales,NSW,-33.5386,151.2415,4
2083,Cheero Point,New South Wales,NSW,-33.5096,151.1932,4
2083,Bar Point,New South Wales,NSW,-33.5122,151.1622,4
2083,Brooklyn,New South Wales,NSW,-33.549,151.2249,4
2083,Milsons Passage,New South Wales,NSW,-33.5169,151.1774,4
2083,Mooney Mooney,New South Wales,NSW,-33.5243,151.201,4
2084,Duffys Forest,New South Wales,NSW,-33.6705,151.196,4
2084,Terrey Hills,New South Wales,NSW,-33.6833,151.2333,4
2084,Cottage Point,New South Wales,NSW,-33.6197,151.2036,4
2085,Belrose West,New South Wales,NSW,-33.7173,151.232,3
2085,Belrose,New South Wales,NSW,-33.7395,151.2103,4
2085,Davidson,New South Wales,NSW,-33.743,151.2008,4
2086,Frenchs Forest East,New South Wales,NSW,-33.7482,151.2232,3
2086,Frenchs Forest,New South Wales,NSW,-33.7482,151.2232,4
2087,Killarney Heights,New South Wales,NSW,-33.7745,151.2203,4
2087,Forestville,New South Wales,NSW,-33.7667,151.2083,4
2088,Mosman,New South Wales,NSW,-33.839,151.2396,4
2088,Spit Junction,New South Wales,NSW,-33.8291,151.2448,3
2089,Kurraba Point,New South Wales,NSW,-33.8424,151.2226,4
2089,Neutral Bay Junction,New South Wales,NSW,-33.8358,151.2183,3
2089,Neutral Bay,New South Wales,NSW,-33.8378,151.2175,4
2090,Cremorne Junction,New South Wales,NSW,-33.83,151.2267,3
2090,Cremorne Point,New South Wales,NSW,-33.8401,151.227,4
2090,Cremorne,New South Wales,NSW,-33.8344,151.2268,4
2091,Hmas Penguin,New South Wales,NSW,-33.7787,151.2745,1
2092,Seaforth,New South Wales,NSW,-33.8014,151.2398,4
2093,Balgowlah Heights,New South Wales,NSW,-33.8066,151.2624,4
2093,North Balgowlah,New South Wales,NSW,-33.7863,151.248,4
2093,Balgowlah,New South Wales,NSW,-33.7949,151.2572,4
2093,Manly Vale,New South Wales,NSW,-33.7787,151.2745,3
2093,Clontarf,New South Wales,NSW,-33.8055,151.2537,4
2094,Fairlight,New South Wales,NSW,-33.7957,151.2735,4
2095,Manly,New South Wales,NSW,-33.798,151.2883,4
2095,Manly East,New South Wales,NSW,-33.798,151.2883,3
2096,Curl Curl,New South Wales,NSW,-33.7689,151.2889,4
2096,Harbord,New South Wales,NSW,-33.7787,151.2745,3
2096,Queenscliff,New South Wales,NSW,-33.7828,151.285,4
2096,Freshwater,New South Wales,NSW,-33.7787,151.2857,4
2097,Collaroy Beach,New South Wales,NSW,-33.732,151.3012,4
2097,Wheeler Heights,New South Wales,NSW,-33.7274,151.2791,4
2097,Collaroy,New South Wales,NSW,-33.732,151.3012,4
2097,Collaroy Plateau,New South Wales,NSW,-33.7293,151.2865,4
2099,Wingala,New South Wales,NSW,-33.7416,151.2762,3
2099,Narraweena,New South Wales,NSW,-33.7552,151.2766,4
2099,Cromer,New South Wales,NSW,-33.7312,151.2679,4
2099,Dee Why,New South Wales,NSW,-33.75,151.3,4
2099,North Curl Curl,New South Wales,NSW,-33.7623,151.2898,4
2100,Brookvale,New South Wales,NSW,-33.7611,151.2745,4
2100,Warringah Mall,New South Wales,NSW,-33.7646,151.2561,3
2100,Beacon Hill,New South Wales,NSW,-33.7528,151.2586,4
2100,Oxford Falls,New South Wales,NSW,-33.739,151.2444,4
2100,Allambie,New South Wales,NSW,-33.7666,151.2498,4
2100,North Manly,New South Wales,NSW,-33.7756,151.2692,4
2100,Allambie Heights,New South Wales,NSW,-33.7666,151.2498,4
2101,Elanora Heights,New South Wales,NSW,-33.7016,151.2797,4
2101,Narrabeen,New South Wales,NSW,-33.7128,151.2974,4
2101,North Narrabeen,New South Wales,NSW,-33.7093,151.2961,4
2101,Ingleside,New South Wales,NSW,-33.6846,151.2635,4
2102,Warriewood,New South Wales,NSW,-33.6886,151.2953,4
2102,Warriewood Shopping Square,New South Wales,NSW,-33.6793,151.2936,3
2103,Mona Vale,New South Wales,NSW,-33.6776,151.3031,4
2104,Bayview,New South Wales,NSW,-33.6598,151.2988,4
2105,Church Point,New South Wales,NSW,-33.6451,151.2837,4
2105,Morning Bay,New South Wales,NSW,-33.629,151.2867,4
2105,Elvina Bay,New South Wales,NSW,-33.6397,151.2777,4
2105,Lovett Bay,New South Wales,NSW,-33.6499,151.283,3
2105,Scotland Island,New South Wales,NSW,-33.6407,151.2875,4
2105,Mccarrs Creek,New South Wales,NSW,-33.6344,151.2889,3
2106,Newport,New South Wales,NSW,-33.6552,151.3213,4
2106,Newport Beach,New South Wales,NSW,-33.6569,151.3155,3
2107,Clareville,New South Wales,NSW,-33.6297,151.3168,4
2107,Bilgola Beach,New South Wales,NSW,-33.6449,151.3243,4
2107,Whale Beach,New South Wales,NSW,-33.6112,151.3289,4
2107,Bilgola Plateau,New South Wales,NSW,-33.6478,151.3121,4
2107,Careel Bay,New South Wales,NSW,-33.6321,151.3243,3
2107,Avalon Beach,New South Wales,NSW,-33.6359,151.329,4
2107,Bilgola,New South Wales,NSW,-33.6321,151.3243,3
2108,Great Mackerel Beach,New South Wales,NSW,-33.5961,151.297,4
2108,Palm Beach,New South Wales,NSW,-33.5966,151.3238,4
2108,Currawong Beach,New South Wales,NSW,-33.5968,151.2972,4
2108,Coasters Retreat,New South Wales,NSW,-33.6061,151.298,4
2108,The Basin,New South Wales,NSW,-33.6089,151.2646,3
2109,Macquarie University,New South Wales,NSW,-33.7716,151.1138,1
2110,Hunters Hill,New South Wales,NSW,-33.8343,151.1459,4
2110,Woolwich,New South Wales,NSW,-33.8402,151.1694,4
2111,Henley,New South Wales,NSW,-33.8434,151.1356,4
2111,Gladesville,New South Wales,NSW,-33.8333,151.1333,4
2111,Huntleys Point,New South Wales,NSW,-33.8405,151.1402,4
2111,Huntleys Cove,New South Wales,NSW,-33.838,151.1379,4
2111,Tennyson Point,New South Wales,NSW,-33.8317,151.1168,4
2111,Monash Park,New South Wales,NSW,-33.8295,151.1275,3
2111,Boronia Park,New South Wales,NSW,-33.8344,151.1293,3
2112,Ryde,New South Wales,NSW,-33.8188,151.1062,4
2112,Putney,New South Wales,NSW,-33.8261,151.1063,4
2112,Denistone East,New South Wales,NSW,-33.796,151.0974,4
2113,Macquarie Centre,New South Wales,NSW,-33.7912,151.1298,3
2113,East Ryde,New South Wales,NSW,-33.8103,151.1315,4
2113,Macquarie Park,New South Wales,NSW,-33.775,151.1125,4
2113,North Ryde,New South Wales,NSW,-33.7968,151.1244,4
2113,Blenheim Road,New South Wales,NSW,-33.7912,151.1298,3
2114,Meadowbank,New South Wales,NSW,-33.8167,151.0886,4
2114,West Ryde,New South Wales,NSW,-33.8054,151.0739,4
2114,Denistone,New South Wales,NSW,-33.7983,151.0905,4
